_id,concept,season,review_text,지역,review_text_clean
65ee5fccc528b55b0ae77a9b,1,-,뉴진스와 함께하는 대구 투어! - Ditto 뮤직비디오 촬영지 계성중학교 편,대구,투어 뮤직비디오 촬영 중학교
65ee604cc528b55b0ae77da8,4,-,[대구석구석] 나만 아는 리얼 맛집 - 딸부자 막국수,대구,리얼 맛집 부자 막국수
65ee9dc8c27eda916fc754a6,1,-,제주미래교육원 과학탐구체험관! 또 다른 볼거리까지 알려드릴게요!,제주,미래 교육 과학 탐구 체험 볼거리
65ee66fda64dee66ed30308f,1,-,"가을에 떠나기 좋은 사찰 여행, 부안 내소사",전북,가을 사찰 부안 내소사
65ee6141c528b55b0ae7835b,3,-,정월대보름 마을의 안녕을 빕니다 - 설화마을 당산제,대구,정월대보름 설화
65ee5f4c901db79521bc9118,6,-,[힐링/소확행]강원도 양양 푸른 바다 시원한 바람 파도 소리,강원,힐링 바람 파도 소리
65ee5f65c528b55b0ae7782f,5,-,여름꽃 보라빛 맥문동과 풀멍하기 좋은 대구수목원 나들이,대구,여름 보라 맥문동 수목원
65ee623aa64dee66ed3019c8,1,-,울산 북구 명촌근린공원 물놀이터 아이들의 동네 워터파크!,울산,공원 놀이터 아이 동네 워터파크
65ee6ab8c528b55b0ae79fb2,5,-,여흥민씨의 흔적이 남아 있는 대청호로하스길,대전,여흥 흔적
65ee6b99c528b55b0ae7a1ab,5,-,"물멍의 계절엔, '용소웰빙공원'에서 물멍하기!",부산,계절 용소 공원
65ee60f0c528b55b0ae7817c,5,-,"물레 방아와 연꽃이 있는 휴식 힐링 공간, 나불지 생태공원 - 임진영",대구,물레 방아 연꽃 휴식 힐링 공간 나불 생태 공원
65ee6091901db79521bc94dc,0,-,그린(Green) 지구 위해 모두의 관심과 실천이 필요해요!,경기,지구 모두 관심 실천
65ee632a901db79521bca2d4,5,-,[경남 함안 / 함안 랜선 여행 / 야생화] 함안 계곡에 부는 봄바람 그리고 야생화의 노래,경남,랜선 야생화 봄바람 야생화 노래
65ee6ba0c528b55b0ae7a200,1,-,부산 해운대 빛축제 멋진 해운대 해수욕장 야경,부산,해운대 축제 해운대 해수욕장 야경
65ee64c6901db79521bca661,0,-,"경북 여행지, 고즈넉한 휴식을 취하며 거닐기 좋은 칠곡 동산재",경북,휴식 취하 산재
65ee6894fb489059cecb8e9c,5,-,만리포가 한눈에 보이는 만리포 전망타워,충남,만리 만리 전망타워
65ee6e57c528b55b0ae7b3d9,5,-,"개구리 합창이 울려 퍼지는 바이오블리츠 세종의 그곳, 습지생태공원",세종,개구리 합창 습지 생태 공원
65ee5e34901db79521bc87c5,5,-,강원특별자치도 이색 단풍 명소,강원,이색 단풍
65ee60b0901db79521bc9617,0,-,경기도 새롭게 출범,경기,출범
65ee9712c27eda916fc742ff,5,-,"제주시 외도 마이못, 담수와 해수가 만나는 생물종 다양성의 보고 (제10기 제주시 팸투어 정책홍보팀)",제주,외도 담수 해수 생물 다양성 투어 정책 홍보팀
65ee69f3fb489059cecb99c0,5,-,충북제천 여행 가볼만한곳 청풍호반 케이블카,충북,제천 청풍호반 케이블카
65ee62ec901db79521bca0c1,5,-,[창원 가볼 만한 곳 / 철새 도래지 / 주남 저수지의 겨울 소경] 변함없이 곁을 내어주는 주남 저수지의 꿈을 바라며...,경남,철새 도래 겨울 소경
65ee61a9a64dee66ed3016ea,1,-,자연과 함께하는 울주군 S 갤러리,울산,자연 갤러리
65ee6b90c528b55b0ae7a128,0,-,"부산 여행 필수코스 | 부산의 자랑, 태종대! 가을부산여행에서 안가볼 수 없는 곳이죠 :)",부산,필수 자랑 가을
65ee68e0fb489059cecb9136,0,-,예당호의 새로운 즐길거리 '모노레일',충남,호의 길거리 모노레일
65ee5f5e901db79521bc91b5,0,-,코 끝은 시려도 몸은 후끈 몸 담그는 순간 감탄이 절로,강원,순간 감탄 절로
65ee619cc528b55b0ae7857f,4,-,대구 야외 바베큐 가능한 대구근교호텔 '아젤리아',대구,야외 바베큐 근교 호텔 젤리
65ee612f901db79521bc9b1a,1,-,자연을 품은 미술관 이야기 <경기도 자연 미술관 여행>,경기,자연 미술관 이야기 자연 미술관
65ee5f31901db79521bc9033,0,-,출입명부 적지말고 찍자! '클린강원 패스포트' 찍고송![영상],강원,출입 명부 클린 패스포트 고송
65ee6097901db79521bc9514,5,-,다양한 식물과 소통할 수 있는 ‘일월수목원’,경기,식물 소통 일월 수목원
65ee6183a64dee66ed30162f,2,-,"수영, 탁구, 배드민턴, 배구까지! 온산문화체육센터",울산,수영 탁구 배드민턴 배구 산문 체육 센터
65ee6389a64dee66ed302069,0,-,태화강이 있어 아름다운 울산(2020 울산광역시 영상 공모전 특별상 수상작),울산,광역시 특별상 수상작
65ee9d5fc27eda916fc7539c,0,-,제주올레 10코스 송악산 둘레길 마라도 여객선 선착장,제주,올레 여객선 선착장
65ee6366a64dee66ed301fbd,0,-,[블로그 주차장이 마련되어 있는 울산 농수산물시장 ( 들어가는 입구 확인하세요 ),울산,주차장 마련 농수산물시장 확인
65ee67a1c528b55b0ae792f6,4,-,"[대전 둔산동 맛집] 아이들과 가기 좋은, '불타는 쪽갈비 무한리필'",대전,맛집 아이 갈비
65ee66ef901db79521bcb553,0,-,[월간광주] 눈으로 즐기는 광주 언택트 휴가~,광주,월간 휴가
65ee61a7a64dee66ed3016dd,1,-,[블로그 울산 남구 삼호동 '2023 정월대보름 달집태우기',울산,정월대보름 달집태우기
65ee5e9f901db79521bc8b55,1,-,문화와 예술과 사람이 어울리는 공지천 조각공원에서 가을바람 만끽하세요~,강원,문화 예술 공지천 공원 가을 바람
65ee6337a64dee66ed301ed4,1,-,"[블로그 울산의 역사와 미래를 담는 그릇, 울산박물관 특별기획전, 알고 가면 좋을 유물 리스트",울산,역사 미래 그릇 박물관 특별 기획전 유물
65ee69d9fb489059cecb9774,4,-,"충청북도 밥맛좋은 한정식집, 청주 황소고집",충북,밥맛 한정식 황소 고집
65ee9aa1c27eda916fc74c85,5,-,제주 서귀포에있는 멋진 폭포들 영상입니다,제주,폭포
65ee64f6c528b55b0ae787db,1,-,"도서열람, 대여, 강좌, 행사 참여까지! 둔산도서관 이용 안내",대전,도서 열람 대여 강좌 행사 참여 도서관 이용
65ee9375c27eda916fc738e8,5,-,청명한 가을 날씨에 가기 좋은 정방폭포,제주,청명 가을 날씨 정방폭포
65ee60b5901db79521bc9643,1,-,"우리나라 말의 역사 속으로! 국내 유일 마(馬) 문화를 보전하고 있는 ""과천 말 박물관""",경기,역사 국내 유일 문화 보전 박물관
65ee631d901db79521bca265,5,-,[경남 함안 / 함안 랜선 여행] 넓은 강변에 피어있는 꽃 물결 함안 악양 둑방,경남,랜선 강변 물결 둑방
65ee6d32c528b55b0ae7abf1,5,-,온·오프라인 동시에 즐기는 17가지의 다양한 남산골 전통체험!,서울,오프라인 동시 남산 전통 체험
65ee673fa64dee66ed3034ca,0,-,남원에서 업고 전주에서 놀자,전북,전주
65ee6bf3c528b55b0ae7a675,5,-,"붉게 물든 노을이 아름다운, 부산 일몰 명소",부산,노을 일몰
65ee6330901db79521bca30d,0,-,[경남 정책] 정부 소재부품장비 특화단지 유치! 2탄 소재부품장비 특화단지 육성계획,경남,정책 정부 소재 부품 장비 특화단 유치 소재 부품 장비 특화단 육성 계획
65ee6b98c528b55b0ae7a19f,5,-,보랏빛 라벤더 국내 여행지 만나볼까?,부산,보랏빛 라벤더 국내
65ee9958c27eda916fc74926,0,-,시원한 실내로! 제주 아이와 가볼만한곳 Best,제주,실내 아이
65ee69eec528b55b0ae79c74,4,-,"대전 유성구 카페, 다이어트와 건강에 좋은 그릭요거트 맛집 ‘호미’",대전,다이어트 건강 맛집 호미
65ee6152a64dee66ed30153a,0,-,[블로그 지역사회 안심 울타리 치매안심하우스,울산,사회 안심 울타리 치매 안심
65ee637a901db79521bca572,0,-,"수도권 집중에 맞서려는 김경수 경남도지사의 구상 공유, 동남권 메가시티 플랫폼",경남,수도권 집중 동남권 플랫폼
65ee612d901db79521bc9b01,2,-,캠핑하기 좋은 더할 나위 없이 좋은 봄이 온다! 전국 캠핑장 추천,경기,캠핑 나위 전국
65ee9963c27eda916fc74943,0,-,"제주도, 공직기강 전면 쇄신 위한 특별대책 추진",제주,공직 기강 전면 쇄신 특별 대책 추진
65ee5f2bc528b55b0ae776d2,1,-,대구 수성구 설맞이 장보기 행사! 전통시장에 활기를 불어넣다!,대구,장보기 행사 전통 시장 활기 불어
65ee5e7d901db79521bc8a31,1,-,"강원도 속초시 겨울 여행 어린이와 함께 가볼 만한 곳, 국립산악박물관",강원,속초시 겨울 어린이 산악 박물관
65ee6cfdc528b55b0ae7a990,0,-,[지원금] 아플 땐 참지 말고 병원으로~! 2022 서울형 유급병가지원 재산기준 확대!,서울,원금 병원 유급 병가 지원 재산 기준 확대
65ee9d56c27eda916fc75386,0,-,100만 년의 세월을 품은 제주 용머리해안,제주,세월 용머리
65ee660ea64dee66ed302bcc,0,-,[완도 여행] 완도의 상징! 완도타워로 가자!,전남,상징 타워
65ee65d8c528b55b0ae78b88,0,-,"건강과 기부를 동시에 해결한다! 「홍도기부계단」, 함께 걸어볼까요?",대전,건강 기부 동시 해결 홍도 기부 계단
65ee6241a64dee66ed3019ea,1,-,[블로그 탄소중립 환경 사진 전시회 장난감 분해 체험하세요,울산,탄소 중립 환경 사진 전시회 장난감 분해 체험
65ee66d0901db79521bcb36f,1,-,양림동 '한희원 미술관'과 한옥까페 '엣따',광주,희원 미술관 까페
65ee9c93c27eda916fc7518a,0,-,"농업은 생명, 농촌은 미래, 제주특별자치도농업기술원 서부농업기술센터를 찾아서",제주,농업 생명 농촌 미래 농업 기술 서부 농업 기술 센터
65ee6494a64dee66ed302679,5,-,벚꽃 예쁘기로 유명한 대학교 캠퍼스는 어디?,인천,벚꽃 대학교
65ee97d4c27eda916fc744f5,1,-,제주만의 독특한 문화가 담긴 '제주도 연대',제주,문화 연대
65ee6e30c528b55b0ae7b195,4,-,안전하고 신선한 세종로컬푸드를 만날 수 있는 세종로컬푸드 직매장 싱싱장터,세종,푸드 푸드 직매 장터
65ee68a0fb489059cecb8f01,0,-,논산 관촉사의 가을아침,충남,가을 아침
65ee67f0c528b55b0ae79440,0,-,언택트 여행의 최적지_신탄진 정수장 도보코스,대전,최적 정수
65ee6d62c528b55b0ae7ae16,5,-,[추모시설] 추모와 힐링의 공간 - 서울추모공원을 소개합니다,서울,추모 시설 추모 힐링 공간 추모 공원
65ee607ca64dee66ed30111a,0,-,[블로그 청소년의 꿈이 차오르는 울산 남구 청소년 차오름센터,울산,청소년 청소년 센터
65ee9a34c27eda916fc74b73,1,-,휴애리자연생활공원 수국축제 서귀포 나들이 좋다,제주,리자 생활 공원 수국 축제
65ee69d9fb489059cecb9786,0,-,느긋하게 즐기는 충주 ESG여행,충북,
65ee612aa64dee66ed301473,5,-,"[블로그 올여름, 최고의 피서지가 될 것 같은 '태화강 동굴피아'",울산,최고 서지 동굴
65ee9a0ec27eda916fc74b12,5,-,"귤꽃 향기에 싱글, 곶자왈 초록에 벙글! 오월 제주도 언텍트 가족 나들이 장소 추천",제주,귤꽃 향기 싱글 곶자왈 초록 오월 가족 장소
65ee6914c528b55b0ae798f7,4,-,앤티크(Antique)한 감성 분위기가 있는 갈마동의 카페 '달방구커피',대전,앤티크 감성 분위기 방구 커피
65ee633a901db79521bca35b,1,-,상상을 현실로! 청년들의 창작놀이터 경남콘텐츠코리아랩 & 웹툰캠퍼스,경남,상상 현실 청년 창작 놀이터 콘텐츠
65ee614ea64dee66ed30152a,0,-,[블로그 태화강역에서 시작하는 울산 남구 여행,울산,
65ee65d2c528b55b0ae78b6f,5,-,"가정의 달, 5월! '송촌어린이공원'에서 여가 즐겨요",대전,가정 어린이 공원 여가
65ee609ac528b55b0ae77f82,1,-,로봇과 함께하는 로봇스타&로봇서빙,대구,로봇 로봇 스타 로봇 서빙
65ee638a901db79521bca602,1,-,경남 아이들과 가볼만한곳 창녕 산토끼노래동산. 산토끼 노래학교,경남,아이 산토끼 노래 동산 산토끼 노래 학교
65ee616ac528b55b0ae78452,4,-,"대구 이색 데이트 코스 :: 동성로 보드게임카페 레드버튼, 호떡 맥주집 호맥(대구보드게임카페, 맥주집)",대구,이색 데이트 동성로 보드게임 버튼 호떡 맥주 호맥 보드게임 맥주
65ee5f47901db79521bc90ef,2,-,강원도 차박 여행으로 손 꼽히는 스팟 TOP3,강원,차박 스팟
65ee6cc0c528b55b0ae7a6c8,1,-,서울 봉은사 홍매화 서울 가볼만한곳,서울,봉은사 매화
65ee6bc5c528b55b0ae7a403,3,-,[원도심 역사의 발자취를 찾아서] ② 초량동 산복도로 편(1),부산,도심 역사 발자취
65ee63c1a64dee66ed302183,1,-,울산 북구 중앙도서관을 다녀오다,울산,도서관
65ee6bb2c528b55b0ae7a2f7,0,-,[2021 부산의 맛] 북구 편,부산,
65ee66adc528b55b0ae78f09,4,-,"대전 유성구 맛집, 어서오세요! 파스타가 맛있는 '식사임당'",대전,맛집 파스타
65ee65f2c528b55b0ae78bf5,3,-,인류의 역사와 천연물에 대해 살펴보는 천연기념물 센터,대전,인류 역사 천연물 천연기념물 센터
65ee6347901db79521bca3ce,0,-,'2020 코리아 세일페스타 엄지척 첼린지,경남,엄지
65ee68d8fb489059cecb90f1,5,-,시원한 여름 계곡 '서산 용현자연휴양림',충남,여름 자연휴양림
65ee948bc27eda916fc73c25,0,-,"중엄리, 새물",제주,새물
65ee62cea64dee66ed301cbd,5,-,"대한민국 구석구석 보물찾기! 숨은 여행지를 찾아서 :: 고성 폭포암, 밀양 달빛쌈지공원, 부산 연산동 고분군, 울산 입화산",울산,보물찾기 폭포 달빛 쌈지 공원 고분
65ee6615901db79521bcb084,0,-,아이들과 가볼만한 곳 '칠곡양떼목장',경북,아이 목장
65ee9646c27eda916fc740e7,0,-,"한라산둘레길 4-4 완벽피서, 천 미터 고지 돌오름길 숲의 청량감",제주,완벽 미터 고지 청량감
65ee9c4ec27eda916fc750d9,3,-,제주 항일운동 유적지 속 제주인의 역사를 찾아서,제주,항일 운동 유적지 역사
65ee634aa64dee66ed301f30,1,-,"[블로그 울산 실내 볼거리, “철새 홍보관”에서 체험해요~",울산,실내 볼거리 철새 홍보 체험
65ee9d40c27eda916fc7534c,0,-,제주도 내 대중교통이 활성화 되려면 승용차 등 자동차의 감차운동 전개,제주,대중교통 활성화 승용차 자동차 감차 운동 전개
65ee6605901db79521bcb00b,0,-,청송 가볼만한곳 강추~!청송 태조강헌대왕영전 & 태조강헌대왕영전 기적비에서 멋진추억 남기러 가볼까요?,경북,청송 강추 청송 영전 영전 기적 추억
65ee9861c27eda916fc74679,1,-,「슬기로운 집콕 생활」 with 제주혁신도시 체험프로그램,제주,집콕 생활 혁신도시 체험 프로그램
65ee6492a64dee66ed302653,2,-,인천 여행 강화도 가볼만한곳 강화루지 구경하세요,인천,루지 구경
65ee629fa64dee66ed301bce,5,-,[블로그 추위도 잊게 하는 이수자연놀이터 & 이수공원,울산,추위 놀이터 이수 공원
65ee93cfc27eda916fc739f9,1,-,제주목 관아 정기공연! 7월 '귤림풍악' 현장에 다녀왔어요!,제주,주목 관아 정기 공연 귤림 풍악 현장
65ee60a6a64dee66ed3011f2,0,-,[블로그 감동 있는 인생 여행을 즐기고 싶다면 ‘삼호 철새마을 게스트하우스’에서,울산,감동 인생 철새
65ee6780c528b55b0ae7926f,1,-,가보자! 대전 산직동과 용촌동 우리 문화재를 찾아서,대전,문화재
65ee6579901db79521bcabf6,0,-,봉화 가볼만한곳 선비들의 숨결 춘양구곡 봉화 연주정과 운곡천,경북,선비 숨결 춘양 구곡 주정
65ee60ebc528b55b0ae78160,1,-,"달성문화원에서 시화전 ‘시, 그림에 물들다’를 만나다.",대구,문화원 화전 그림
65ee6052c528b55b0ae77dcb,1,-,[동구 즐기기] 신기하고 놀라운 과학체험 공간 <국립대구기상과학관>,대구,과학 체험 공간 국립대 기상 과학관
65ee9756c27eda916fc743b0,5,-,"봄을 알리는 '복수초(福壽草)', 꽃망울 활짝 터트려",제주,복수초 꽃망울
65ee6655a64dee66ed302e71,1,-,[2020 서포터즈] 유럽감성을 느끼기 좋은~ 담양카페주평,전남,서포터즈 감성 주평
65ee65cb901db79521bcae57,5,-,"안동 가볼만한 곳, 안동 대표 여행지 '하회마을'의 겨울 풍경과 안동찜닭까지~!",경북,대표 겨울 풍경
65ee6800c528b55b0ae79485,3,-,역사속으로의 시간여행 송규렴의 생애를 알아보는 제월당 및 옥오재,대전,역사 시간여행 생애
65ee6bddc528b55b0ae7a545,1,-,컨테이너형 복합문화시설 '비콘그라운드'가 온다!,부산,컨테이너 복합 문화 시설
65ee6578901db79521bcabf0,1,-,[가을 경북 명소] 가을에 구경하기 좋은 옥산서원,경북,가을 가을 구경 옥산서원
65ee6937fb489059cecb9438,5,-,개화예술공원 호수와 허브랜드,충남,개화 예술 공원 호수 허브 랜드
65ee6aa0c528b55b0ae79f4b,0,-,대전에 레트로 감성 가득한 소제동 카페거리를 소개합니다.,대전,감성 제동
65ee66f9901db79521bcb5e1,3,-,"광주 서구 운천호수 청사초롱과 석가탑모형, 코로나19 극복기원!",광주,호수 청사초롱 석가탑 모형 극복 기원
65ee63c1a64dee66ed302182,1,-,울산 북구 화봉동 맛집 꼬꼬사우나찜닭,울산,맛집 꼬꼬 찜닭
65ee68a6fb489059cecb8f3a,0,-,면암. 그를 만나러 가다...모덕사,충남,덕사
65ee68a4fb489059cecb8f28,2,-,가을이 깊어지고 있는 신원사 코스 산행,충남,가을 산행
65ee9301c27eda916fc7378b,5,-,"제주공항근처, 가볍게 오르기 좋은 사라봉 별도봉, 제주일몰 명소 제주오름 추천",제주,근처 도봉 일몰
65ee9929c27eda916fc748a3,0,-,"한여름날의 섬, 제주도 우도 여행 코스 가볼만한곳 베스트",제주,여름날
65ee9776c27eda916fc74400,0,-,"제주도, 건입동 행복주택 144세대 준공 … 도민 주거안정 강화",제주,행복 주택 세대 준공 도민 주거 안정
65ee9870c27eda916fc746a2,5,-,"해가 지는 방향으로 퇴근, 신창 풍차 해안 도로",제주,방향 퇴근 풍차 해안 도로
65ee6bbdc528b55b0ae7a389,0,-,부산 '2차 미세먼지 계절관리제' 통해 초미세먼지 농도 16% 감소!,부산,계절 초미세먼지 농도 감소
65ee664ca64dee66ed302e1b,1,-,그때 그 시절로떠나는 추억 여행'순천 드라마촬영장',전남,그때 시절 추억 드라마 촬영장
65ee68b5fb489059cecb8fbc,5,-,"기분 좋은 가을날, 아산 은행나무길",충남,기분 가을 은행나무
65ee6e11c528b55b0ae7afd2,1,-,"2022년 책 읽는 세종 축제 ""우리들의 도서관, 시민과 함께 성장하다""",세종,축제 도서관 시민
65ee62d1901db79521bc9fdb,5,-,"[경남 김해 / 장유누리길 코스] 대청천, 율하카페거리 벚꽃길 산책",경남,장유 청천 벚꽃 산책
65ee63faa64dee66ed3022a3,1,-,"울산 북구 카페 월하, 강동사랑길 위 사진 찍기 좋은 카페",울산,사랑 사진
65ee6bc8c528b55b0ae7a42b,1,-,부산 금련산청소년수련원. 2021년 일반단체 대상 연중 체험프로그램 4종 운영,부산,금련 산청 소년 수련 일반 단체 대상 연중 체험 프로그램 운영
65ee95bec27eda916fc73f81,5,-,제주 올레7코스 돔베낭길에서 외돌개까지 서귀포바다 찐예뻐요,제주,올레 돔베낭길
65ee6500901db79521bca835,1,-,크리스마스 여행지 추천! 경북 청도프로방스 빛축제,경북,축제
65ee9d47c27eda916fc75360,5,-,5월 제주도 여행 때 걷기 좋은 제주올레8코스,제주,올레
65ee5ea3901db79521bc8b7c,5,-,청정지역 DMZ 펀치볼 둘레길 2코스 오유밭길 아름다운 숲길에서 만나는 생태계의 신비로움에 매료!,강원,청정 펀치 오유 밭길 숲길 생태계 신비 매료
65ee6987fb489059cecb9703,0,-,12첩 반상 같던 보령나들이,충남,반상
65ee686afb489059cecb8d1d,2,-,당진 장수산 등산로와 계림공원 산책,충남,등산로 계림공 산책
65ee96f4c27eda916fc742b1,0,-,찬찬히 오래 들여다보니 더 각별한 제주,제주,각별
65ee6634c528b55b0ae78d08,1,-,국가민속문화재 대전 소대헌·호연재 고택 관람 '동춘당공원',대전,국가 민속 문화재 대헌 연재 고택 관람 공원
65ee6b92c528b55b0ae7a140,1,-,부산 가볼만한 곳 | 부산국제영화제_센텀시티 편,부산,국제 영화제
65ee5e49901db79521bc8876,0,-,8월이면 떠오르는 ‘토지’ 대단원의 종착지 원주,강원,토지 종착
65ee633e901db79521bca382,5,-,[경남 김해 / 김해 공원] 언택트 30분 등산코스 김해 반룡산 공원,경남,공원 등산 반룡 공원
65ee5efd901db79521bc8e7c,2,-,서퍼들을 위한 전국 서핑 스폿 ①,강원,전국 서핑 스폿
65ee6bbdc528b55b0ae7a392,0,-,부산 '미니태양광 보급사업' 4월부터 접수 시작합니다!,부산,미니 태양광 보급 사업 접수
65ee6734a64dee66ed303412,5,-,정읍 가볼만한 곳 - 국가생태관광지로 지정된 솔티 달빛 생태숲과 월영습지,전북,정읍 국가 지로 지정 솔티 달빛 생태 월영 습지
65ee5e52901db79521bc88c6,5,-,강원특별자치도 동해 여름 실내 여행지 추천 천곡황금박쥐동굴,강원,여름 실내 천곡 동굴
65ee9612c27eda916fc7405f,0,-,[제주특별자치도] 태풍 북상에 따른 주의 당부사항 알림,제주,태풍 북상 주의 당부 사항
65ee67e5c528b55b0ae79412,5,-,"대전 핑크뮬리 명소, 신탄진 로하스 산호빛 생태공원",대전,핑크 산호 생태 공원
65ee9b33c27eda916fc74df9,6,-,"용이 놀다 승천한 곳 용연, 그리고 마애명과 팸투어 탐라천년팀>",제주,승천 용연 마애 명과 투어
65ee96a8c27eda916fc741ec,4,-,"동쪽 제주맛집 추천 [안심채움 × 맛있는 제주만들기] - 행복맛집, 청춘테이블, 함덕쉼팡, 세평맛집",제주,맛집 안심 행복 맛집 청춘 테이블 맛집
65ee9910c27eda916fc7485e,5,-,비가 오면 매력이 배가 되는 물영아리오름,제주,매력 물영아리오름
65ee60c6c528b55b0ae78087,0,-,달성 강변오토캠핑장 가을 감성 여행 떠나보세요.,대구,강변 가을 감성
65ee66fc901db79521bcb617,1,-,"광주산책명소, 청춘발산마을! 봄을닮은 벽화 알록달록 컬러마을~",광주,산책 청춘 발산 벽화 컬러
65ee609b901db79521bc953d,5,-,하남 미사경정공원 겹벚꽃명소 경기도 꽃구경 피크닉.차크닉 겹벚꽃개화현황,경기,미사 경정 공원 벚꽃 구경 벚꽃 개화
65ee6ccec528b55b0ae7a76a,5,-,노을공원 그리고 노을캠핑장 풍경 여행,서울,노을 공원 노을 풍경
65ee6d58c528b55b0ae7ada2,5,-,서울숲 튤립정원의 산책길,서울,튤립 정원 산책길
65ee65d7901db79521bcaeb1,0,-,솔잎에 푸른 기운 감돌면 동면서 깨어 기지개 켜는 숲,경북,솔잎 기운 동면 기지개
65ee6266a64dee66ed301aa8,1,-,"즐겁고 건전한 문화생활의 장, 현대자동차 문화회관!",울산,문화생활 현대 자동차 문화 회관
65ee68befb489059cecb9005,1,-,제1회 장항 맥문동 꽃축제,충남,장항 맥문동 축제
65ee68e6fb489059cecb9168,5,-,생태공원으로 거듭난 천안 성성호수공원,충남,생태 공원 호수 공원
65ee65eb901db79521bcaf46,5,-,구미 산책로 추천~! 구미 도심 속 호수가 있는 임오체육공원에서 건강과 아름다운풍경 모두 만족해봐요~!,경북,구미 산책로 구미 도심 호수 임오 체육 공원 건강 풍경 모두 만족
65ee60cac528b55b0ae7809d,1,-,대구 수성아트피아 전시 오픈갤러리 ‘김서울Be일상 서상준Unique’ 관람했어요!,대구,아트 전시 오픈 갤러리 일상 관람
65ee6802c528b55b0ae7948c,0,-,계룡산자락 수통골 빈계산을 병풍 삼은 광수사,대전,자락 수통 계산 병풍 수사
65ee6bb9c528b55b0ae7a355,5,-,해안누리길따라(대변에서 죽성까지),부산,해안 대변
65ee6cd6c528b55b0ae7a7c2,1,-,"서울 축제 양재천 벚꽃축제 양재시민의숲 서울 꽃구경,서울산책로",서울,축제 벚꽃 축제 구경 산책로
65ee5f12901db79521bc8f28,5,-,"어쩌다 마주친 벚꽃, 춘천 공지천 조각공원",강원,벚꽃 공지천 조각 공원
65ee6582c528b55b0ae78a24,5,-,"대전 대덕구 중리동 무더위쉼터, 중리제1경로당과 중리근린공원",대전,무더위 경로당 중리 공원
65ee63b9a64dee66ed302157,1,-,울산박물관 : 언양현감 윤병관의 만인산,울산,박물관 인산
65ee6596901db79521bcaccf,2,-,"봉화 청랸산 등산코스 추천 및 후기! 등산의 목적, 축융봉을 올라봐요!",경북,청랸산 등산 등산 목적 축융
65ee602bc528b55b0ae77cde,2,-,대구 수성구 시지 프리테니스장에서 생활체육을 즐겨보세요.,대구,시지 프리 테니스장 생활 체육
65ee626d901db79521bc9ca2,1,-,[경남 창원 / 창원 랜선 여행] 이순신 승전지 순례길 - 진해해양공원에서 만난 해전사체험관 견학 후기,경남,랜선 승전 순례 양공 체험 견학
65ee5fcac528b55b0ae77a93,1,-,대구 서구 복지 / 지금은 백세시대~! 내당 노인 복지관을 소개합니다.,대구,복지 지금 시대 노인 복지관
65ee97fcc27eda916fc74565,5,-,제주도 걷기좋은 숲길 추천 삼다수숲길에 다녀왔던 날,제주,숲길 숲길
65ee60f8901db79521bc98eb,1,-,나무의 변신은 무죄! 아낌없이 주는 나무숲! 하남 나무고아원· 유아숲체험원,경기,나무 변신 무죄 나무숲 나무 고아원 유아 체험
65ee64e4901db79521bca757,6,-,푸릇한 시원함을 느끼며 걷기 좋은 산책로 칠곡 남계저수지,경북,산책로
65ee68e9fb489059cecb9180,0,-,보령허브랜드,충남,허브 랜드
65ee6ac9c528b55b0ae79ff9,0,-,축하합니다! 신규 공무원 임용장 수여식 하던 날!!,대전,축하 신규 공무원 임용 수여
65ee63cda64dee66ed3021be,5,-,[블로그 구민 체력증진을 위해 정상 운영 중인 체육시설 :: 남산레포츠공원,울산,구민 체력 증진 정상 운영 중인 체육 시설 남산 공원
65ee65c3a64dee66ed3028f7,4,-,[전남 해남 여행] 닭 한 마리로 다양하게 요리한 해남 닭 코스요리,전남,요리 요리
65ee6300a64dee66ed301dbe,0,-,[블로그 아동도서전집 책도 대여할 수 있는 남구 육아종합지원센터,울산,아동 도서 전집 대여 육아 종합 지원 센터
65ee638ca64dee66ed30207a,1,-,[블로그 울산과학관에서 ‘한글은 영원한 우리의 벗이어라’ 관람,울산,과학관 한글 관람
65ee5e55901db79521bc88de,0,-,"동해의 변신은 무죄, 떠나지 않는 자 유죄",강원,변신 무죄 유죄
65ee964ac27eda916fc740f2,3,-,우리동네 유적지 탐방- 북촌리 열효비,제주,유적지 탐방 북촌 효비
65ee5ec3901db79521bc8c8a,5,-,"여름휴가지 추천, 시원한 전국 동굴 모음 4 :: 경기 광명 와인동굴, 강원 삼척 환선굴, 무주 머루와인동굴, 울진 성류굴",강원,여름 휴가 전국 동굴 광명 와인 동굴 무주 머루 와인 동굴
65ee99a2c27eda916fc749f6,5,-,선조들의 멋과 추억이 있는 서귀포 추억의 숲길,제주,추억 추억 숲길
65ee61b4a64dee66ed30171f,4,-,신토불이 한우가 맛있는 우진참한우,울산,한우 한우
65ee69b9c528b55b0ae79ba1,3,-,10만 년 전부터 대전의역사가 시작됨을 증명하는 용호동 구석기유적지 슴베찌르개,대전,사가 증명 구석기 유적지 슴베찌르개
65ee663ea64dee66ed302d96,1,-,"전라남도 곡성 청록사진관 김수빈, 촌스마마 박찬숙",전남,청록 사진관
65ee9685c27eda916fc7418e,5,-,제주도에서 잊지 못할 일몰 감상,제주,일몰 감상
